source,rating,text,date,author,date_parsed
Google,5,"No soy seguidor de los Brooklyn Nets, es más, yo iba con Atlanta Hawks jajaja.
Si quería ver un partido de la nba era mi única opción.
Me encantó todo, la cancha, la pista, el himno en directo, el ambiente, los actos en los tiempos muertos.
Son expertos en dar espectáculo.",11/04/2025 21:47:51,Alfredo Suárez,2025-11-04 21:47:51
Google,4,Nice stadium with very helpful staff. Visiting from the UK so didnt know where we were going but helpful staff got us inside very efficiently. Seats were good in the top tier - food and drink good but a bit pricey.,11/04/2025 19:35:28,Simeon Knights,2025-11-04 19:35:28
Google,5,Great place to bring the family. Clean and the staff was friendly and attentive,11/04/2025 16:50:38,Esther Bien-Aime,2025-11-04 16:50:38
Google,4,Seats are on a steep incline which makes for unobstructed views. Going up and down between floors is annoying. They need better food stands.,11/04/2025 02:21:36,G Q,2025-11-04 02:21:36
Google,1,"I went to a Net game last night 11/2/25. I go to sporting events all over the country. Even though I live in NYC I will never go to another event at Barclays. I had two seats for my friend and I in section 211. The first bad thing is when people needed to pass me there was very little room for them to pass. The rows are to narrow. I am 5'8"" 160lb male. If I was fat or if a person was fat who wanted to get to there seat I don't see how they will get though. The most annoying thing was people climbing stairs to get to there seats. I missed almost half the game because people were going to there seats during the game. I have been to other arenas and stadiums where there will not let you go to your seat until there is a break in the action. If you like going to a game where you are going to miss half the game because people are blocking your view this is the place for you.",11/03/2025 16:45:33,mhbbej1,2025-11-03 16:45:33
Google,5,Really nice staff. Clean place.,11/03/2025 16:10:20,Felix Lorenzo Camacho,2025-11-03 16:10:20
Google,5,"Well, as always, it's an adventure for truck drivers. 😁",11/03/2025 03:58:32,New York,2025-11-03 03:58:32
Google,5,Sitio espectacular para eventos deportivos y musicales....partido de los nets flojillo,11/03/2025 02:34:32,Diego Garcia,2025-11-03 02:34:32
Google,2,"Very comfortable seats and nice sight lines, but the game day atmosphere is a little trash. Too forced/lacking in authenticity and passion.",11/03/2025 01:15:14,Peter Anderson,2025-11-03 01:15:14
Google,1,I will never come to this stadium ever again. This place disgusting. I have acid reflex and the staff where you have to pay $25 just to enter. The big one.  Not helpful. Told her that I need water. Not alkaline water. She told me $25 to enter. No water that’s not alkaline. I asked security staff. If I can get water outside. But they said I have to drink water outside. Can’t bring it in. But there’s nothing I can drink inside. Wasted a hour and 15 mins during sixers game. Waste of money and time paid to see the game. But need water or something good for acid reflex,11/03/2025 00:08:47,Devon Duhart,2025-11-03 00:08:47
Google,5,"SALLE GRANDIOSE.
On a adoré ❤️ voir un match NBA, beau spectacle.",11/02/2025 21:51:13,Olivier Marque,2025-11-02 21:51:13
Google,5,"Abbiamo visto una partita dei Nets, esperienza incredibile, il Barclays center è pieno di negozi e ristoranti, le indicazioni per i vari settori sono perfettamente segnalati",11/01/2025 18:59:17,Leo DC,2025-11-01 18:59:17
Google,4,I have seen several concerts here but no basketball games. The floor seats and lower bowl seats have great views and decent sound. The upper bowl seats are not as great for sound and you can't see much from most of them. I didn't feel uncomfortable in the upper bowl seats but the people I was with felt like they were very steep and they were nervous they would fall if they stood up. There isn't much leg room so I kind of get what they were saying. The food and drink prices are really high and the selection of food options was smaller than other arenas.,11/01/2025 15:34:58,Rich Zumpano,2025-11-01 15:34:58
Google,1,"stupidly pumping out fog all night, even the Kevin Parker, Tame Impala made a negative comment about it. You could barely see the stage, you could only see the immediate people around you, was an awful night, Barclay ruined it for me.",11/01/2025 15:03:45,Helen Margaret,2025-11-01 15:03:45
Google,5,Attraction right in the center of Brooklyn. Lots of places to eat,11/01/2025 00:46:06,John Cirilo Sr.,2025-11-01 00:46:06
Google,1,"I have been there for a nets game.One of the worst customer experiences of my life. People got yelled at by security all the time just because no one knows how the lines work.on the led board above the entrance stands no bags all to the left,all other with bags any other line. How can someone know that every bag line has a small bag line and a no bag line also.and whats the difference  between small and not small.no one knows. My string bag was to big for a small bag,but a shopping bag that were bigger than my string bag was OK as a small bag.then because no one knows there's those lines within the bag lines.no one goes there,so instead of doing 2 bag lines within the bag line.the other line is completely unused and security standing there doing absolutely nothing while the other line going so slowly you couldnt say it if it's going at all . So it took me one hour to get into the stadium and had to throw away nuts worth 30 dollars in a gift box that I bought,in the morning,because it declares as food.even though it was in a gift box.
All in all an horrible experience and not good organised.",10/31/2025 22:36:38,thomas muenzel,2025-10-31 22:36:38
Google,5,"אווירה מטורפת, יעילות בכניסה,התורים מתקדמים מהר , מקום מרשים במיוחד",10/31/2025 12:38:42,Noam Goldhaber,2025-10-31 12:38:42
Google,5,Great place to see anything no parking but every easy to get is by mass transit.,10/31/2025 03:22:14,Sandy,2025-10-31 03:22:14
Google,5,"Espectacular.
Un ambientazo",10/31/2025 00:25:57,pedro fernandez,2025-10-31 00:25:57
Google,4,Sehr gross schöne Atmosphäre,10/30/2025 23:14:44,Frank Gerdes-Blank,2025-10-30 23:14:44
Google,5,I had a great experience at Barclays center. The suites are nice and the staff was amazing.,10/30/2025 02:56:20,monie marshall,2025-10-30 02:56:20
Google,5,Went for Tame Impala.  The show was awesome!,10/29/2025 12:27:20,Matthew Durning,2025-10-29 12:27:20
Google,5,"Barclays Center is one of those venues that truly captures the energy of New York. Whether it’s a concert, a basketball game, or a special event, the atmosphere is always electric. The design of the arena is modern and impressive, with great lighting, comfortable seating, and good visibility from almost every angle.

Getting in and out is usually smooth, and the location in downtown Brooklyn makes it easy to reach by subway or car. There’s plenty to do nearby—restaurants, bars, and shops—so you can make an evening out of it.

The sound quality inside the arena is excellent, especially for live shows, and the big screens make sure you don’t miss a single moment. Food and drinks are what you’d expect from a large venue—on the pricey side—but the selection is good, with a mix of local favorites and typical stadium classics. Staff are professional, friendly, and keep things running efficiently even when the place is packed.

Overall, Barclays Center delivers the full New York event experience: bold, lively, and unforgettable. It’s big enough to host major acts yet still feels connected and well-run. If you’re visiting the city or live nearby, catching a Tame Impala show or a Nets game here is absolutely worth it.",10/28/2025 22:24:24,Nathalie De Clercq,2025-10-28 22:24:24
Google,5,Great venue where every seat feels amazing!!! Saw tame impala and don toliver here. Sections 206 is perfect for the higher tier seating!,10/28/2025 17:20:32,Prerana Dewan,2025-10-28 17:20:32
Google,5,Melhor opção para assistir jogo da NBA com preço justo. Normalmente o preço do ingresso é 1/3 do que você pagaria se fosse no Madison Square Garden.,10/28/2025 15:36:40,Rafael Neder,2025-10-28 15:36:40
Google,5,Saw the Nets play. We had a great time. People are very nice in Brooklyn. They even gave us free shirts at this game which was cool.,10/28/2025 10:06:57,Beth Adkins,2025-10-28 10:06:57
Google,5,Organisation au top pour ce match des Nets. C est fluide on rentre bien avant et ça permet de pouvoir s asseoir prendre un truc a grignoter en attendant le match.,10/27/2025 23:45:48,Chloé BARBIER,2025-10-27 23:45:48
Google,5,"I haven’t been inside of the Barclays Center since KD’s time in BK, but it’s always good vibes in there.",10/26/2025 17:46:39,Cheikh Ndiaye,2025-10-26 17:46:39
Google,5,Brooklyn Nets sezon açılış maçına gittik. Saha müthiş büyük giriş çıkışlar çok rahat sadece salon çok soğuktu o kadar kalabalığa havalandırma inanılmaz çalışıyor,10/26/2025 12:58:41,Ayda Özeren,2025-10-26 12:58:41
Google,4,Grande stadio della pallacanestro a Brooklyn,10/26/2025 07:39:50,Francesco Natale,2025-10-26 07:39:50
Google,5,Attended a basketball game there. Helpful and professional staff. Overall cleanliness.,10/25/2025 21:10:38,Chelsea Spears,2025-10-25 21:10:38
Google,4,Not the Garden....but World Level,10/25/2025 05:22:09,Dwain McArthur,2025-10-25 05:22:09
Google,5,"Top, super match et super ambiance",10/25/2025 04:09:04,Sandra Nocera,2025-10-25 04:09:04
Google,5,Fui al concierto de anuel exelente seguridad y muy limpio,10/25/2025 01:23:55,ivis rafael reyes pinedaa,2025-10-25 01:23:55
Google,5,"Staff is a pleasure to deal with..check in was a breeze..Kai shalom upshaw / O'Reilly & Shaq r from guest services we truly amazing, they assisted us with a special accommodation for our child. Can't thank them enough..best experience ever.",10/25/2025 00:08:44,Salaah Bayoumi,2025-10-25 00:08:44
Google,5,Probably best arena ive been to,10/22/2025 15:57:47,Daniel Flynn,2025-10-22 15:57:47
Google,5,"An event space you have to see. Always something goin on there. Look it up, choose what you want to do, go do it. Good Times.",10/21/2025 19:36:29,John Bellitti,2025-10-21 19:36:29
